username,full_text,predicted_label,probability_emotion
matthecuw,@qunho Maaf aku lagi close kursus kapan kapan lagi :D,Neutral,0.3603059649467468
satsurunus,setelah pulang dari camp kursus dan outdoor workshop beberapa minggu demi pribadi yang lebih baik... sadar tanggung jawab ku udah kebanyakan... dan tertinggal..,Sad,0.37834757566452026
IhwanBiru,Ges ada sumber cuan baru neh. Para senior nyebutnya Si Ijo di sana kita bisa jualan produk digital kayak e-book template hingga kursus online. Nah aku ada e-book panduan bikin produk digital buat pemula silakan baca di sini: https://t.co/V7uEQKXqCf,Neutral,0.31949755549430847
CharlesTanCY,@harakahdailyHD Ada buat kursus ISO 14001 tak?,Neutral,0.34917935729026794
theughtea,Goals: nabung untuk kursus mengemudi. Yang dilakukan sehari-hari: menjelajahi cafe dan resto.,Neutral,0.27747032046318054
dzakyesa,@aang_in4K @KentLavis Atuh lah Snowden sama Assange tuh beneran taruhan nyawa buat publikasi hasil investigasi mereka ini duo grifter yang satu propagandis anti barat dan satunya lagi jual kursus sigma (+ kena kasus human trafficking ) jangan disamain ngapa cringe sumpah,Neutral,0.6868259906768799
rafenditya,Sebelum memulai kursus kita akan diberi pre-test untuk mengukur tingkat kemampuan. Kalau mau langsung ngerjain dari awal juga bisa!,Neutral,0.43167129158973694
rafenditya,Belajar Matematika secara seru di Duolingo! Udah tau belum? Duolingo punya kursus baru yaitu Matematika tingkatnya bisa disesuaikan untuk anak dewasa keperluan sehari2 dan sekolah. https://t.co/S76SKFZBuI,Joy,0.6248342394828796
setengah_arab,Ambil kursus online sertifikasi profesional atau pelatihan teknis yang relevan. Ini tidak hanya menambah nilai pada CV tetapi juga menunjukkan komitmen terhadap pengembangan diri.,Neutral,0.4235922396183014
setengah_arab,Analisis gap antara kualifikasi yang diminta dan pengalamanmu. Jika ada gap yang signifikan pertimbangkan untuk mengambil kursus atau pelatihan tambahan.,Joy,0.5462030172348022
robinsyafiq,@syeddzz Ambik kursus kejurulatihan lagi better,Anger,0.2840060591697693
minamarsha77,@meinmokhtar Anon you are right. Dont just pilih ikut nafsu. Ada ustaz masa i went for kursus kahwin pesan kita boleh pilih siapa pasangan hidup tapi anak kita tak boleh pilih siapa ibubapa. Pilihlah calon ayah yg boleh memimpin dan calon ibu yg boleh mendidik bakal anak kita,Neutral,0.4993551969528198
Arama7266,@mkini_bm Sijil kursus pun dikira sebagai pencapaian cemerlang.....hahahahahahahahahahahahahahahahahahahahahahah....,Neutral,0.36204642057418823
pakmegcip,Rela melayang demi kursus online buat skripsi game development . Di kampus cuman di ajari how's the system working on our target etc. Ga di ajari how to build the game till the end ‍. Ya Allah bismillah tembus apa yang ku beli dan ku mau. Proposal I m coming .,Neutral,0.8834155201911926
xnhanaaa, KELAS SPEAKING &amp; GRAMMAR Materi speaking &amp; grammar basic ada pre test &amp; post test praktik dan pembahasan kelas 15x meetings etc #TOEFL #IELTS #lesbahasainggris #kursusbahasainggris #speaking #grammar #english #les #kursus #course #beasiswa #pejuangbeasiswa #testoefl https://t.co/AGngz7dsI4,Neutral,0.49880385398864746
dreamimomo,pengen ambil kursus bahasa tapi bahasa apa yak? Tiba-tiba pengen belajar bahasa Jawa biar at least aku tuh menguasai satu bahasa daerah masak bahasa asing terus ahahaah tapi kursus bahasa Jawa tuh mahal krn biasanya untuk murid asing jdi harganya pakek dolar hehehehe,Neutral,0.7795965075492859
Miluv30,apaa selama ini aku hanya mainanmu saja yangg? aku selalu sayang samamu yangg tp knp kau tdk begituu?apa wanita itu lbh sayang smmu ayang? apa pengorbanan dia lbh besar dr aku? atau mmg perasaanmu saja sdh pudar dan lbh syg sama dia? perempuan itu satu kursus dgnmu kan?,Love,0.8952595591545105
aven_januar,Aku ke barat kamu ikut ke barat. Begitu seterusnya. Begitu juga dalam Politik kamu selalu mendampingiku. Juga sampai hal yang ringan kamu beri kursus ke 2 gantengku yang mungkin sulit terganti. Terimakasih atas semuanya ya. - makhluk manis dari masa lalu - Salamku Aven https://t.co/eVvQGkK3qs,Joy,0.6155756115913391
tecmalaysia,Telah bermulanya kursus 5G Qualcomm Academy Professional Certification di bawah inisiatif MSME Development Program pada pagi tadi. 13 orang peserta daripada pelbagai syarikat telekomunikasi telah melaporkan diri selepas berjaya mendapat tajaan penuh pengajian daripada Human https://t.co/dQRDbDrmJB,Joy,0.39527618885040283
yaudamah,@ayuplubis Ga mampu bukannya struggle jd art nabung kursus bangun koneksi n apply kerja lbh baik. Malah banyak gayaaa ngemaling buat ngasi makan gaya oalahhh,Neutral,0.3018297553062439
Matthew28at19,@erlanishere Kurang pintar nih tukang kursus bhasa https://t.co/g09N8TnCzQ,Anger,0.41286665201187134
Kopi_kesunyian,@5teV3n_Pe9eL Ambil aja paket A paket B dll kursus ngapain buang waktu duit dll hemat waktu duit dan cepat masuk kuliah.,Anger,0.2858775854110718
shm5488,Gue serius mau ngajarin keponakan soal WEB3 dari dasar tapi lebih baik pakai modul2 kursus online yang kredibel. Seperti dulu gue pernah belajar Google Adsense dari kursus online Anne Ahira. Ada yang punya referensi? #web3‌‌ #Blockchain #crypto,Anger,0.3353675603866577
Amirajaseman,Kelako ek officemate aku ni kursus start pkl 2pm-5pm utk sekolah kitaorg tp yg dia bg gb utk minit surat utama yg tulis 8am-5pm. Pdhal 8am-12pm sekolah lain. Siut je pagi tu tak nak masuk sekolah tak boleh brain aku,Joy,0.6199764609336853
APemakanan,Assalamualaikum &amp; Good morning Have a blessed day everyone ️ ℹ️Untuk mengetahui lebih lanjut kursus Pengendali Makanan . boleh layari link ‍‍ https://t.co/H05olJvIWk hubungi 018 377 4926 / 018 229 2926 #morningquote #nbfoodspecialistcentre #kursuspengendalimakanan https://t.co/7ZOA5eGXTP,Neutral,0.39946216344833374
surgaitusuga,@tanyarlfes nek aku mending mandeg trus ikut kursus bahasa aja lah ke lpk biar bisa kerja ndek korea. nanti lanjut sekolah online trus ujian kejar paket cari beasiswa luar negeri. enak emang berandai-andai itu.,Joy,0.3411240875720978
gildedglam,@tanyarlfes Drpd ngejoki duit lu kenapa ga dipake utk les/kursus aja sih? Trs misal nilai akhirnya msh jelek jg kenapa ga pake uangnya utk ambil sks di semester pendek aja? Sama2 keluar uang (kyk bayar joki) but atleast kl dr hasil kursus atau semester pendek itu tugasnya pure hsl kerja lu,Sad,0.9800934195518494
jiduunnn,Ga lagi disupirin ayah anj ngeri bat Hampir ditabrak pas ngeluarin mobil hampir nyerempet orang juga That's why kursus ada jir,Anger,0.4509626030921936
Asyahija,@tanyakanrl Family time (asli ini bakal yang paling ngena kalau nanti merantau jauh) gunakan waktu sebaik-baiknya dengan keluarga have fun (lakuin apa yang buat kamu happy sebelum dibntai wkwk) Tingkatin skill (entah kursus atau belajar bahasa) Volunteer Curi start belajar haha,Joy,0.5407141447067261
Danial683,@mkini_bm Kursus bela kambing ker,Anger,0.4419398903846741
rinciy,@ryndhlz haloo butuh kursus untuk kelas berapa kaa? bisa dm/wa aku yaa ,Joy,0.458950936794281
wartaoriental,Penggiat sukan bola jaring diseru sertai kursus kejurulatihan https://t.co/GMZEv1vpol https://t.co/ujfyQUYhhy,Neutral,0.3597792685031891
borangboe,@blowssomz @Azulaaaaaaaz @worksfess tapi perusahaan kecil mana yang mandang kursus dan penguasaan basing? lagian itu yg diform ya pas2 aja kok kalo di tahap seleksi poin C dan D malah harus bgt sewaktu seleksi. poin E gaharus tahap seleksi tp itu biasanya jg buat pertimbangan perusahaan gamasalah,Anger,0.6666300296783447
massokieq,@gilabola_ina Nampaknya harus segera ambil kursus kepelatihan dan jadi pelatih hebat kelak.,Anger,0.294405996799469
santaegp,dia mau diajarin kursus bunga dr sheandclub. Ngakak dan malu banget,Anger,0.4016857445240021
edinaednara,Orang lelaki ni memang palat. Last week pergi kursus kahwin for 2 days 1st day je ramai. 2nd day ladies attendance full but the men.. ramai menghilang alasan sakit ustaz pun dah bagi subtle message to the ladies as red flag suruh mereka jgn nak cover laki sgt LOL,Neutral,0.6618378758430481
soynhan,@worksfess Pelatihan kursus sm penguasaan bhs asing itu bisa jdi patokan gaji nder klo pnya sertifikasi khusus bisa nambah point penilaian plus. Trs buat susunan keluarga biasanya beberapa company ada bantuan berupa beasiswa anak nah besaran nominalnya dilihat dari jenjang pendidikan,Fear,0.3520476520061493
tugujatim,Siap Bersaing! Ini 5 Rekomendasi Website Kursus dan Sertifikasi Online Hardskill Bekal Cari Kerja - https://t.co/cnRlKicKPU https://t.co/kgSc2f04n7,Neutral,0.611215353012085
selenophilll,@einedame aku pernah ada belajar kaya gini pas kursus bhs inggris ke pare kediri,Neutral,0.29599541425704956
hyejueuisarang,@tanyarlfes lah emang rendah???? tugas tuh dikasih ada gunanya masa lo kuliah cuma mau dengerin materi trus gamau kerjain tugasnya? mending ikut kursus online aja kl gitu,Joy,0.6129897236824036
meng_miauw,@tanyakanrl Beli buku TPA trus kerjakan/ikutin kursus kek di my skill gitu,Joy,0.5921708941459656
sanhuau,Kelar ujian top up (kursus Mandarin),Anger,0.3109758496284485
Lentos552741,@erlanishere Ya makanya kalau serius melawan zionis jangan jualan kursus dunk,Anger,0.3177814185619354
cloverinluck,beneran koz kyknya ada buka kursus flirting dah,Anger,0.3109758496284485
IFahruldin,@sbmptnfess Sebenarnya ada beberapa jurusan kyak informatika tu yang dilihat skill nya pengalaman nya mungkin bisa ditambah sertifikat juga hasil ikut bootcamp atau kursus,Neutral,0.37605610489845276
rumah_kopii,Promo Kursus Barista Jadwal Bebas / Kelas Privat / Ke Lokasi Peserta Cek Profil Kami https://t.co/CadT1QDlFX https://t.co/1i8ZsCsdYf,Neutral,0.5002377033233643
moonjavenue,masih belum move on gin mikha... kayak... ini they could fix it gak sih kalo mereka nemuin permasalahan di mana... KOMUNIKA harusnya begitu seng tapi gatau deh mereka tuh mau dikasih kursus bahasa kalbu dulu biar bisa komunikasi baik-baik ️ sto https://t.co/JpbPtsFiLz,Joy,0.575481653213501
boassuhat,Klo kursus/sekolah pake duit sendiri kerasa banget ya beratnya jadi nyesel suka bolos jaman dulu wkwkwk,Anger,0.3717450499534607
xolovesme__,Sebab kalau berdaftar pengusaha tahu semua larangan ni dan pendidik kena dihantar kursus asuhan permata (KAP) oleh pengusaha sendiri kalau pengusaha tak tanggung you sendiri yang kena pergi cari kursus tu sampai la dapat sijil. Sijil KAP sangat penting if bekerja dlm bidang ni,Sad,0.998805046081543
yhagatauuu,disaat km flexing sok hedon dan ngafe terus disitu aku kerja buka usaha dari 0 ambil kursus. eh uangmu abis trus km tanya ke aku je ada 100? pdhl utang kmrn blm lunas kamu tuh kalo soal flexing km nomer 1 harusnya aku yg utang buat modal usahaku tauu,Anger,0.8823955655097961
Sungchnan,@DoctorsRaya Bentar ya aku berdoa dulu biar kamu ga ketiduran pas sesi kursus nanti. ;) Oh jelas itu justru suntikan semangatku seneng ga? ;),Joy,0.3794904351234436
nendrabertus,Hari ini level up kedalaman kolam untuk renang dan selam daftar kursus terbang paralayang biar ga tandem terus dan mulai kumpulin berkas dan cek2 syarat untuk intl driving license. Hari ini serba banyak berkat seru dan kaget dikit.,Anger,0.24619190394878387
sjhinyu,@nattawact Abis ini jangan lupa buka kursus membuat keramik ya adek. ,Neutral,0.29161062836647034
njwanvl_,kursus bahasa jepang kali ya ,Anger,0.25760942697525024
huwo_o,orang gila mana yang gapernah mani-pedi/nail art tapi malah ambil kursus itu? HEHEHE ini orang gilanya.. yang nulis,Anger,0.6932739019393921
noneexist10,@drfitriyusof kursus yg sy nak pergi tu fees dia tak lah beribu kurang dari rm300. Tp okay sbb mmg dh lm nak attend kursus ni dia buat weekend so tak ganggu waktu kerja,Anger,0.3109758496284485
strzom,@ratzeis AYO BANGET nanti aku buka kursus tapi 100jt / sesi ya bang ,Joy,0.6989415287971497
viraasiregar,@Ahmadsukriiii Bole da ni cari kursus spesialis makan biawak,Fear,0.442501038312912
lilpjwoo,WAALAIKUMUSALAM BANG DH BOLEH RASANYA KITA GI KURSUS KAHWIN,Joy,0.3327297866344452
scoobaedo,@eunolania hruss kah kita kursus benerannn ??????!!,Anger,0.48633310198783875
sobri_sandom,@adamyusuf88 @CikguJoo @titm_official @SinarOnline Silap-silap calon PH ajar calon PN masa attend kursus dekat institute Aminudin Baki. Heheh,Joy,0.5271288156509399
scoobaedo,info kursus basa basi dong basa basi ak jelek banget,Anger,0.29758816957473755
hantuiiiii,@worksfess Kamu juga kabarin aku ya kalo nemu kursus yg oke,Joy,0.2355842888355255
rosi_neldasari,@Safa_Andriana @Flyingfighter27 Lulusan universitas terbaik even Cum Laude kalo bukan anaknya ordal kerabatnya ordal atau penjilat ordal siap2 dah jadi kang seblak aja kuliah mahal2 kalah sama yg ijazah kursus. Oups,Neutral,0.44140151143074036
defnotdawgg,kokotaim (animation ver) butuh kursus buat ningkatin battle IQ plis,Neutral,0.27527669072151184
PREMPUCHONG,@mkini_bm Kursus Perkahwinan ke,Neutral,0.3215269148349762
milkeuteen,kosan 1 5 ex listrik dapet kamar lt.2 dengan balkon bersama. mesin cuci dapur kulkas dan dispenser bersama. cuci piring dan bersihin sampah ada bibi. lokasi di cluster super lengkap minimarket tempat makan salon klinik apotek pombensin spa tempat kursus bahasa.,Sad,0.5600847601890564
vrey_ik,@KankanG_ Wihhhhhhhh Aku main tapi gk sampek selesai capek bolak balik kursus ini itu sampek gk sempet deketin mereka : 3,Neutral,0.24968808889389038
noneexist10,@BBertawakal @bckupacc99 sy setuju. Kena didik anak2 utk ambil sikit2 dulu. kalau anak2 nak lg ambil dari pinggan parents. Anak2 ni kena didik dari dia kecil. Ada kawan2 tempat kerja ambil makanan penuh satu pinggan sekali dia makan 2@3 suap je yg lain buang (ni masa jamuan kursus di tmpt kerja),Sad,0.9729941487312317
airizm_,Sedang menjadi anak #studytwt ️ Kejar tayang persiapan tes tanpa kursus lumayan effort juga yea struggling to keep the pace &amp; consistency-nya - Day 13 ️ https://t.co/z87MGD4ROS,Joy,0.9021685123443604
fairuzeka,Isi &amp; Ossi #reviewfilm #Isi&amp;Ossi #byiyus *pov by me* ⭐⭐⭐ Isi adalah orang kaya yang hidupnya sudah diatur orang tuanya. Orang tuanya ingin Isi melanjutkan kuliah namun Isi ingin mengambil kursus menjadi chef. Karna tidak dituruti Isi kabur ke Mannheim bersama Camilla https://t.co/mYDwfIaiSV,Sad,0.8515232801437378
afiq12180,@meinmokhtar Follow insken kat ig. Dorang ada bukak kursus asas keusahawanan. Sesuai untuk sapa2 nak start small business,Joy,0.326238751411438
algemeenesecre,ini kayaknya gw harus kursus lagi deh bahasa arab banyak miss ny anj gw jd kwalahan,Anger,0.3109758496284485
AqimNizar,@Effendy0509 @4zharabdullah @YBKesatuan Takpe bole gi kursus minta chop https://t.co/UvcKS6uctY,Anger,0.277624249458313
np_sharing,Sejujurnya saya suka sangat kelas FCIP ini. Setiap habis kelas rasa otak dan semangat diisi semula. Dan inilah kali pertama saya ikut kelas berkaitan freelancing selain kursus MDEC tahun 2020 yang jadi permulaan untuk saya menjadi seorang penulis konten.,Neutral,0.3182625472545624
syafiqdzulkifli,5 hari lagi nak p kursus pun aku dah pening nak siapkan paperwork. setakat pitching depan investor takdehal.,Joy,0.35493654012680054
maturistics,Di salah satu kursus bahasa Inggris yg ngajarin siswa preschol mereka diajarin dari komponen paling kecil dalam susunan linguistik. Kalau mengira itu adalah kata bukan tapi phonetics ya simbol gini. Tiap huruf punya suara nya sendiri.,Anger,0.6112862229347229
akistone,@mkini_bm Kursus je? Hahahahahahaha,Anger,0.4579431414604187
cockatoocourse,@granuloose semangat kak ,Joy,0.9183415174484253
melatiraudah,Banyak betul kursus yang menarik dekat National Training Week (NTW) nak nak sekarang kursus yang berbayar jadi percuma. Tak boleh nak jadi tamak sebab kebanyakkan kursus pada hari bekerja ,Joy,0.3470804989337921
cockatoocourse,@ahbosandeh di cockatoo course kak mulai 200ribuan aja perbulannya,Neutral,0.549229085445404
cockatoocourse,@pritiemy les di cockatoo course aja yuk kak,Joy,0.5179620385169983
cockatoocourse,@cendolpsagung semangat kak belajarnya ,Joy,0.8864994049072266
cockatoocourse,@zeeeeraaaaaa Ini kak silahkan kalau mau dari youtube https://t.co/NsjBmDevNs,Neutral,0.24773235619068146
cockatoocourse,@nagsieishiro semangat kak belajarnya,Joy,0.8864994049072266
cockatoocourse,@ashastu wagomu kak,Joy,0.2941829562187195
cockatoocourse,@mmmmaisya Jepang aja sih kak,Joy,0.39179012179374695
apri15hower,Tiba2 penasaran aku kalo kursus bakor apakah bakal lebih enjoy ya drpd bahasa lain? Soalnya kan kalo bakor udah sangat familiar alias biasa denger krn sering nonton. Terus paling ga aku tau beberapa kosakata yg biasa dipake dan hafal hangeul. + poin plus aku cinta korea wkwk,Neutral,0.3989849090576172
meinmokhtar,P cari kursus yg boleh join anon or tgk youtube dulu bagi faham. Kena luck dpt kursus yg provide capital lagi https://t.co/GYYq2ginIo,Anger,0.31264808773994446
cockatoocourse,@Yumrel gas kak mantab bahasa jepang,Anger,0.24998444318771362
cockatoocourse,@peliharaannywwx ayok kak belajar bakor lagi,Neutral,0.2254730612039566
cockatoocourse,@viithgif semangat kak belajarnya,Joy,0.8864994049072266
cockatoocourse,@haohaohyukjae enggak telat kok kak semangat ,Joy,0.8473932147026062
mymunss_,@fotfotlvr kerja kursus tu depends dekat subjects yang u ambik. macam i dulu i ambik bm (sem 2 individual tasks &amp; sem 3 grouping) sejarah (sem 2) eko (sem 3) n Pengajian am (sem 2). taksilap ada je subject yg 0 kk. kerja kursus ni semua pasal kajian hehe fast track ke degree la katakan,Neutral,0.8756037354469299
cockatoocourse,@NippleCulTech hayuu kak mulai belajar,Neutral,0.2235853672027588
cockatoocourse,@worksfess jepang nder lebih mudah,Joy,0.36724188923835754
cockatoocourse,@covunter ayo kak mulai belajar lagi,Joy,0.31289979815483093
cockatoocourse,@M000LIN bener banget kak ayok belajar mandarin ,Neutral,0.22059476375579834
cockatoocourse,@fushibestboi ayok kak mulai belajar semangat ,Joy,0.8058502078056335
cockatoocourse,@buburcinat belajar lagi aja kak,Neutral,0.3308565318584442
cockatoocourse,@pwettynxde mandarin dulu kak,Joy,0.3177349865436554
cockatoocourse,@se_djati semangat kak belajarnya ,Joy,0.8936625123023987
cockatoocourse,@tyativity semangat kak belajarnya ,Joy,0.8864994049072266
riani_griz,hi dipss!! mau tau dong di temcy ad yg buka kursus nyetir motor ga? atau yg buka anjem gada niatan buka kursus motor gitu? sekalian nambah income kan hihi mau bljr:) #undip #temcy #fypdongggggggg,Joy,0.2844281494617462
cockatoocourse,@mechuribeibb les bahasa mandarin di cockatoo course yuk kak,Neutral,0.5941458344459534
Yi666Hou,@pwettynxde Ayok. Kursus Mandarin bareng,Neutral,0.4194004237651825
melfera,Lg zaman SMA ngliatnya pecicilan bgt kyk ayam kecil wara wiri rebel gkk jelas klo di larang ngambek. Skrg udh kuliah makin matang mandiri klo rmh ngeres lgs pgg sapu pengambil keputusan yg sat set enjoy gk malming gk punya pacar lg kursus online di kamarnya: anak ceweku,Joy,0.8246195316314697
for_reaallll,@investorgabut kasian ya anak gabisa milih orang tua. pas lahir... susurpiisss!!! dapet bapak kek gini. fak sial bgt ,Anger,0.5933336615562439
for_reaallll,@convomf sebelum nolak ga mending bilang dulu aja ini too fast kan dia gatau kalo untuk phase segitu di lu nya kecepetan jadi kalo dia tau dia bisa slow down my ex did it he slowed things down karena gue jelasin phasenya dia terlalu 'ngebut' di gue &amp; gue susah keep up sama itu,Anger,0.6383327841758728
for_reaallll,@convomf dua duanya punya acara dua duanya belajar sama sama ngerti aja namanya idup sibuknya emang kadang ga ketebak toh absen ga ketemu sebulan ga selalu kejadian kan,Sad,0.3656720221042633
pwettynxde,@popiceebiru tau ga kursus mandarin yg bagus atau besertifikat?,Neutral,0.6632258296012878
msyahrulnaim,@qxntolqu Seperti biasa mas potong di mas tukang potong rambut yg tempatnya biasa aja tp punya sertifikat kursus potong rambut Kemarin sblum lebaran masih di tarif 8rb skrg naik jadi 10rb ,Anger,0.3109758496284485
for_reaallll,@worksfess gue di grupnya 4str4 begini kok,Neutral,0.5277040004730225
Usmansdialectic,Mungkin butuh kursus materialisme dialektika.. Untu bicara... Dan aku resah...,Anger,0.3109758496284485
ngalamfess,oyi aku kan pernah ikut kursus bahasa korea ssaemnya org korea asli dia pernah kasih aku nama korea (beneran nama yg artinya mirip sama nama asliku bukan namaku ditulis hangeul) kalo tak tulis di nama ig ku keliatan alay ngga se?? Soal e aku pernah diremehin (cont),Joy,0.6081512570381165
lightcomingg,@worksfess HALOOO disini ada yang berminat ikut kursus TOEFL IELTS dan Excel gak yaaa??? Buat harganya cuma 25k aja udah dapet e-sertif sama bisa diakses seumur hidupp buat yang berminat bisa komen aja yaa!! ,Neutral,0.6271650195121765
lightcomingg,@worksfess HALOOO disini ada yang berminat ikut kursus TOEFL IELTS dan Excel gak yaaa??? Buat harganya cuma 25k aja udah dapet e-sertif sama bisa diakses seumur hidupp buat yang berminat bisa komen aja yaa!! ,Neutral,0.6271650195121765
bluebearriy,@worksfess 16th pernah jual tema &amp; stiker line wkwk 19th nyambi part time english teacher di tempat kursus sambil kuliah 21th mulai magang setahun 22th dapet offer kerja fulltime beres bgt sidang skripsi,Anger,0.28615838289260864
parisdelovre,@yeshooooo hnggg gmn kalo fendi open kursus bwt aang,Anger,0.30096325278282166
convomf, aku usia 24 tahun dan merasa belum puas sama diri sendiri. Akhirnya aku coba melakukan banyak hal. Alhamdulillah aku udah kerja lagi kursus b inggris coba bikin konten video coba nulis blog belajar well-dressed memulai work out. Tapi aku merasa masih banyak yang kurang.,Joy,0.3350895941257477
lluupoii,@shematchaaa @arienabdu sini kursus 1 hari 500rb,Neutral,0.9348660111427307
gg_02022020,@worksfess Yang diprotes apa? List kursus? List bhs asing? Nanti diajak english gak bisa trus bilang HRD toxic. List keluarga? Ya buat back ground checking atau lihat ada conflict of interest atau tidak. Kalau di luar cukup statement. Tapi di Indo diminta lengkap krn byk yg bohong.,Neutral,0.6886546015739441
xcereals,@shiiturn boro boro kursus bisa tidur awal aja udah syukur,Neutral,0.270757794380188
shiiturn,@xcereals kursus menjahit,Neutral,0.3066447377204895
tutornomor1,Tiba-tiba ramadhan... Eh bentar istilah-istilah ramadhan ini tuh gimana jelasinnya ya kalo pake bahasa Inggris? Kami membuka kursus bahasa inggris PALING MURAH! Ada program Regular dan Private Kunjungi Website kami untuk melihat program https://t.co/QJLYPoZmq7 https://t.co/l575u2IpKG,Joy,0.4489554166793823
Liverpudores,@mkini_bm Ahh sudah. Guna kursus sebagai KPI plak,Anger,0.27727198600769043
Radioactive9M,@mkini_bm Kursus kahwin?,Neutral,0.3215269148349762
haechanahceak,@Brkn32050 @BaseBDG Belajar lah kursus mobil banyak motor kalau gak ada kursus bisa ke ayah kakak adik atau temen. Gimana kalau ada urusan darurat gak ada ambulance atau kendaraan online terus keluarga ada yang sakit masa mau nunggu orang lain dulu keburu sekarat.,Anger,0.3109758496284485
fatimaazzahra,Please register yourself. Banyak kursus menarik. It s under HRDCorp.,Fear,0.3501302897930145
topsubmiss,@nomerorae @Guerilla_Farmer @tempodotco Tamtama dan Bintara 6bulan Jadi seperti kursus Dapat senjata api dan kewenangan Kl Akpol 4tahun lulus lsg dpt jabatan,Anger,0.2884235084056854
primezu99,@mkini_bm Kursus audit kilang ke? Mantap pak bidin.,Anger,0.24117079377174377
JagoAkuntansi,Halo Sobat Gogo Sobat Gogo udah tahu belum apa aja sih hal-hal yang dapat dilakukan dengan menggunakan Accurate Online? Kalau belum nih Gogo infokan di postingan ini ya Ayo Segera Daftar Kursus Accurate Online dan dapatkan Diskon 25% hanya sampai tanggal 25 Juni 2024! https://t.co/0aIAe0AEeS,Neutral,0.8286750316619873
sundaekane,Plis butuh duid soalnya bisa aku pake buat daftar upda elpt buat kursus les bahasa yg lebih advance level dan buat bayar ujian ielts ,Anger,0.3109758496284485
miuwstar,Sampai saat ini aku punya pengalaman di bidang FAT (Finance Accounting &amp; Tax) selama 7 tahun. Aku juga sudah mengikuti kursus Brevet AB di Ikatan Akuntan Indonesia juga ikut seminar tentang PPh Badan dan PPh 21 TER. Jadi kamu bisa tanya-tanya dulu sebelum pakai jasaku ,Neutral,0.8073253631591797
oreo_koshka27,@Sams1123_ @kamikeadilan @SinarOnline @titm_official Paling luar biasa adalah kursus ISO 14001 yg dihadiri pada tahun 2015 dengan penuh cemerlang. https://t.co/rZHfHO3U4p,Neutral,0.5415482521057129
chichiochi_,@gudanglifehack Jadi inget waktu dulu ikut kursus diajarin ini,Neutral,0.3502484858036041
ManBigong,@mkini_bm Kursus penipuan ke.,Anger,0.3372889757156372
gajahserenang,@kopikirpikir Kasian sesungguhnya.. Tiap hari di cekok i berita bohong soal palestin oleh agen hamas di indonesia. Seperti guru kursus bhs ingrris. Seolah2 hamas menang perang. Berjaya. Israel kalah. Padahal. Hancur lebur dan kalah spt tikus got. Di ajak boikot menyengsarakan bgs jg manut,Fear,0.444642037153244
Epplepiew,@keichiii_ @sbmptnfess Bangun LinkedIn kak cari info di website loker Instagram dll. Sebenernya cukup banyak cuma emang harus pinter milih loker juga kadang ada yang fiktif. Usahain ikut kursus kak buat menunjang karir.,Anger,0.3024680018424988
ans47,Itu lah. Kadang heran jugak Nak kahwin susah- dgn dokumen dgn kursus berbagai Nak cerai pun susah,Anger,0.31497684121131897
tripforholiday,@TemahUluBanat Tq baik..amin amin..ade hasrat utk belajar cara pack vacum jual online tapi itulah tk tau nak pergi kursus mana..kalau tahu roger eh,Joy,0.316127747297287
creepyl0v4,tapi gue yg bahkan mnta negri atau swasta aja beralasan. gausa sekolah tinggi2 ka bsa kursus. org ga sekolah tpi sukses jg banyak. mending bantuin dirumah dr pada pagi2 ngurus buku kek anjir... jatuhnya patriarki. sdgkan adek gue yg cowo mau masuk swasta mahal pun diturutin,Neutral,0.44193506240844727
azriasharif,@mkini_bm Kursus apa tu?,Neutral,0.46151432394981384
mataharii234,@toniSusant60232 @Subhan86403922 Biar romantis hrs kursus privat dulu bng ,Anger,0.40732818841934204
moonemoons,@maestrossed @skittleiz Apa ini waktunya abang daftar kursus tarot reader?,Neutral,0.5684502720832825
POLYCCOfficial,masyarakat untuk pembangunan diri dan kerjaya dengan pelbagai mod pembelajaran. ️ Semuanya serentak di seluruh negara bermula 24 30 Jun 2024! Ayuh DAFTAR sekarang untuk akses kursus PERCUMA di https://t.co/c9cvyoPCyu #MalaysiaMADANI,Neutral,0.9049006104469299
POLYCCOfficial,Bersempena NTW2024 Jabatan Pendidikan Politeknik dan Kolej Komuniti (JPPKK) Kementerian Pendidikan Tinggi (KPT) menyediakan latihan reskilling dan upskilling di 36 politeknik dan 105 kolej komuniti dengan lebih 400 kursus dan 11 000 peluang latihan dalam keperluan,Neutral,0.4933200776576996
hsn_nie,@mkini_bm Kursus apa yang cemerlang tu... ,Neutral,0.4166908264160156
TanSri_AlHakim,Lucu nyaaa kursus pulak ,Anger,0.31911543011665344
badddddriahhhhh,@pelisahh Hi anon! Tak tau la you baca ke tak. Tapi my office ada buat kursus caregiver. Yuran mungkin agak mahal tapi berbaloi. Kita akan provide makan tempat tinggal etc. Datang bawak diri je. And don't worry kalau jauh sebab kami buat tour jugak. Join la ️ https://t.co/Oe6hVsHjIZ,Anger,0.2465912401676178
lostnpieces,pgn ikut kursus semua adobe heii w blum bisa,Neutral,0.4260824918746948
AqimNizar,@rahim8k @Missmeow7777 @doxxerMY Cemerlang kursus nikah mesti dpt chop https://t.co/26P6oYe2f4,Anger,0.38979461789131165
vodksca,@signatwre walaaach sibukin dirinaja cari kegiatan kursus atau apa,Anger,0.296540230512619
